index,content_type,best_model,golden_avg_score,finetuned_avg_score,base_avg_score,golden_critique,finetuned_critique,base_critique,golden_scores,finetuned_scores,base_scores
119,social_media_storytelling,A,4.75,3.5,4.5,真实感强，品牌契合度高,内容中规中矩，品牌契合度一般,互动潜力高，品牌契合度稍逊,"{'score_authenticity_immersion': 5, 'score_value_engagement': 4, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '真实感强，品牌契合度高'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 3, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '内容中规中矩，品牌契合度一般'}","{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '互动潜力高，品牌契合度稍逊'}"
120,ecommerce_long_form,B,4.0,5.0,3.0,专业性强，信息清晰,全面专业，信任感强,情感丰富，专业稍弱,"{'score_professionalism_persuasion': 4, 'score_clarity_value': 4, 'score_trust_building': 4, 'critique': '专业性强，信息清晰'}","{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '全面专业，信任感强'}","{'score_professionalism_persuasion': 3, 'score_clarity_value': 3, 'score_trust_building': 3, 'critique': '情感丰富，专业稍弱'}"
121,paid_ad_cta,B,3.8,4.6,4.4,文案信息准确但略显冗长，吸引力一般。,简洁有力，吸引力强，CTA明确。,吸引力极强但过于冗长，不适合快速滑动场景。,"{'score_suitability_brevity': 3, 'score_click_appeal': 3, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案信息准确但略显冗长，吸引力一般。'}","{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁有力，吸引力强，CTA明确。'}","{'score_suitability_brevity': 2, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '吸引力极强但过于冗长，不适合快速滑动场景。'}"
122,paid_ad_pas,A,4.8,4.4,4.4,简洁性极佳，核心信息突出，适合快速滑动场景。,痛点放大解决结构清晰，但略显冗长。,情感共鸣强烈，但过于冗长，不适合快速滑动。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁性极佳，核心信息突出，适合快速滑动场景。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 5, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '痛点放大解决结构清晰，但略显冗长。'}","{'score_suitability_brevity': 2, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '情感共鸣强烈，但过于冗长，不适合快速滑动。'}"
123,paid_ad_bab,C,4.4,4.6,5.0,文案简洁有力，直接点出问题并提供解决方案，但CTA略显常规。,文案结构清晰，痛点切入精准，但篇幅稍长，可能影响信息流广告的快速阅读。,文案情感共鸣强烈，简洁且富有诗意，完美符合信息流广告的快速阅读需求。,"{'score_suitability_brevity': 4, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁有力，直接点出问题并提供解决方案，但CTA略显常规。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案结构清晰，痛点切入精准，但篇幅稍长，可能影响信息流广告的快速阅读。'}","{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案情感共鸣强烈，简洁且富有诗意，完美符合信息流广告的快速阅读需求。'}"
124,paid_ad_fab,B,4.2,5.0,4.2,文案简洁且信息准确，但开头缺乏足够的吸引力。,文案简洁有力，开头极具吸引力，CTA明确且有效。,文案内容丰富但略显冗长，开头吸引力尚可但不够突出。,"{'score_suitability_brevity': 4, 'score_click_appeal': 3, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁且信息准确，但开头缺乏足够的吸引力。'}","{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁有力，开头极具吸引力，CTA明确且有效。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案内容丰富但略显冗长，开头吸引力尚可但不够突出。'}"
125,social_media_review,A,5.0,4.0,3.0,专业且真实的使用反馈,实用但缺乏情感共鸣,情感丰富但专业性不足,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业且真实的使用反馈'}","{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '实用但缺乏情感共鸣'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 3, 'score_brand_fit': 3, 'score_instruction_following': 3, 'critique': '情感丰富但专业性不足'}"
126,social_media_educational,A,5.0,4.25,3.25,专业科普，故事性强,科普清晰，稍显平淡,情感化，专业性稍弱,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，故事性强'}","{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '科普清晰，稍显平淡'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 3, 'score_brand_fit': 3, 'score_instruction_following': 4, 'critique': '情感化，专业性稍弱'}"
127,social_media_myth_busting,A,4.75,3.5,4.75,专业科普，品牌契合度高,情感真挚，但专业性稍弱,故事性强，互动潜力高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，品牌契合度高'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 3, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '情感真挚，但专业性稍弱'}","{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '故事性强，互动潜力高'}"
128,social_media_storytelling,A,5.0,3.75,4.0,故事真实感人，品牌契合度高,信息实用但故事性较弱,互动性强但品牌调性稍弱,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '故事真实感人，品牌契合度高'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '信息实用但故事性较弱'}","{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 3, 'score_instruction_following': 4, 'critique': '互动性强但品牌调性稍弱'}"
129,ecommerce_long_form,A,5.0,4.0,3.0,专业性强，逻辑清晰,信息全面，结构清晰,情感丰富，专业稍逊,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业性强，逻辑清晰'}","{'score_professionalism_persuasion': 4, 'score_clarity_value': 4, 'score_trust_building': 4, 'critique': '信息全面，结构清晰'}","{'score_professionalism_persuasion': 3, 'score_clarity_value': 3, 'score_trust_building': 3, 'critique': '情感丰富，专业稍逊'}"
130,paid_ad_cta,B,4.4,5.0,3.6,文案简洁且信息完整，但开头问题略显平淡。,文案极其简洁且吸引力强，完美符合信息流广告要求。,文案过于冗长，不适合快速滑动的信息流广告场景。,"{'score_suitability_brevity': 4, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁且信息完整，但开头问题略显平淡。'}","{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极其简洁且吸引力强，完美符合信息流广告要求。'}","{'score_suitability_brevity': 2, 'score_click_appeal': 3, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 4, 'critique': '文案过于冗长，不适合快速滑动的信息流广告场景。'}"
131,paid_ad_pas,A,4.8,4.4,4.2,简洁有力，直接击中痛点并提供解决方案。,痛点放大效果强，但略显冗长。,内容丰富但过于冗长，不适合快速滑动场景。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁有力，直接击中痛点并提供解决方案。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 5, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '痛点放大效果强，但略显冗长。'}","{'score_suitability_brevity': 1, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '内容丰富但过于冗长，不适合快速滑动场景。'}"
132,paid_ad_bab,A,4.6,3.8,4.0,简洁有力，直接击中用户痛点，CTA明确。,结构清晰但略显冗长，吸引力中等。,情感丰富但过于冗长，不适合快速阅读。,"{'score_suitability_brevity': 4, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁有力，直接击中用户痛点，CTA明确。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 3, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '结构清晰但略显冗长，吸引力中等。'}","{'score_suitability_brevity': 2, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '情感丰富但过于冗长，不适合快速阅读。'}"
133,paid_ad_fab,A,4.8,4.2,4.2,文案简洁有力，信息高度压缩，完美适配信息流广告。,开头极具冲击力，但CTA较弱，略显模板化。,文案内容丰富，但略显冗长，不够简洁。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁有力，信息高度压缩，完美适配信息流广告。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 5, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '开头极具冲击力，但CTA较弱，略显模板化。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案内容丰富，但略显冗长，不够简洁。'}"
134,social_media_review,A,5.0,4.0,3.0,专业且真实的使用反馈,简洁但略显平淡,情感丰富但稍显夸张,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业且真实的使用反馈'}","{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '简洁但略显平淡'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 3, 'score_brand_fit': 3, 'score_instruction_following': 3, 'critique': '情感丰富但稍显夸张'}"
135,social_media_educational,A,5.0,4.0,3.0,专业科普与故事完美融合,实用信息丰富但稍显常规,情感充沛但专业性稍弱,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普与故事完美融合'}","{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '实用信息丰富但稍显常规'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 3, 'score_brand_fit': 3, 'score_instruction_following': 3, 'critique': '情感充沛但专业性稍弱'}"
136,social_media_myth_busting,A,4.75,4.75,3.5,专业且科学，破除误区,情感真挚，故事性强,内容丰富但稍显杂乱,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业且科学，破除误区'}","{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '情感真挚，故事性强'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 4, 'score_brand_fit': 3, 'score_instruction_following': 4, 'critique': '内容丰富但稍显杂乱'}"
137,social_media_storytelling,A,5.0,4.0,3.25,真实感强，品牌契合度高,故事性较好，品牌契合度稍弱,广告感较重，品牌契合度一般,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '真实感强，品牌契合度高'}","{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '故事性较好，品牌契合度稍弱'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 3, 'score_brand_fit': 3, 'score_instruction_following': 4, 'critique': '广告感较重，品牌契合度一般'}"
138,ecommerce_long_form,A,5.0,4.0,3.0,专业性强，信息清晰，信任感高,专业且清晰，但略显常规,信息全面但结构稍乱,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业性强，信息清晰，信任感高'}","{'score_professionalism_persuasion': 4, 'score_clarity_value': 4, 'score_trust_building': 4, 'critique': '专业且清晰，但略显常规'}","{'score_professionalism_persuasion': 3, 'score_clarity_value': 3, 'score_trust_building': 3, 'critique': '信息全面但结构稍乱'}"
139,paid_ad_cta,B,4.6,4.8,4.6,简洁性极佳，信息高度压缩，完美适配信息流阅读场景。,极具冲击力，能迅速激发好奇心或击中痛点，让我不点就难受。,极具冲击力，但略有啰嗦，核心信息尚算清晰。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁性极佳，信息高度压缩，完美适配信息流阅读场景。'}","{'score_suitability_brevity': 4, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具冲击力，能迅速激发好奇心或击中痛点，让我不点就难受。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具冲击力，但略有啰嗦，核心信息尚算清晰。'}"
140,paid_ad_pas,A,5.0,3.8,3.8,极具冲击力的开头，迅速激发好奇心,开头中规中矩，有一定吸引力但缺乏亮点,灾难性的冗长，完全不适合作为付费广告,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具冲击力的开头，迅速激发好奇心'}","{'score_suitability_brevity': 3, 'score_click_appeal': 3, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '开头中规中矩，有一定吸引力但缺乏亮点'}","{'score_suitability_brevity': 1, 'score_click_appeal': 3, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '灾难性的冗长，完全不适合作为付费广告'}"
141,paid_ad_bab,A,5.0,4.0,3.2,简洁有力，直接击中敏感肌痛点，CTA明确,结构完整但略显冗长，CTA不够突出,灾难性冗长，诗意描述过多导致核心信息被稀释,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁有力，直接击中敏感肌痛点，CTA明确'}","{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '结构完整但略显冗长，CTA不够突出'}","{'score_suitability_brevity': 1, 'score_click_appeal': 3, 'score_cta_effectiveness': 2, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '灾难性冗长，诗意描述过多导致核心信息被稀释'}"
142,paid_ad_fab,B,4.2,4.4,4.2,简洁性较好，但点击吸引力一般。,点击吸引力强，但过于冗长。,平衡了简洁性和吸引力，但CTA稍弱。,"{'score_suitability_brevity': 4, 'score_click_appeal': 3, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁性较好，但点击吸引力一般。'}","{'score_suitability_brevity': 2, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '点击吸引力强，但过于冗长。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '平衡了简洁性和吸引力，但CTA稍弱。'}"
143,social_media_review,C,4.75,3.75,5.0,专业且真实的使用反馈,故事性稍弱但信息丰富,情感真挚且品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业且真实的使用反馈'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '故事性稍弱但信息丰富'}","{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '情感真挚且品牌契合度高'}"
144,social_media_educational,A,4.75,3.75,4.75,专业科普，信息丰富,科学性强，但故事性弱,情感真挚，互动性强,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，信息丰富'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '科学性强，但故事性弱'}","{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '情感真挚，互动性强'}"
145,social_media_myth_busting,A,5.0,4.0,3.0,专业科普，真实可信,信息实用，但稍显广告化,情感化强，但专业性不足,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，真实可信'}","{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '信息实用，但稍显广告化'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 3, 'score_brand_fit': 3, 'score_instruction_following': 3, 'critique': '情感化强，但专业性不足'}"
146,social_media_storytelling,A,5.0,4.25,3.25,情感真挚，专业与故事完美融合,温和故事，品牌契合度良好,内容直白，品牌调性稍弱,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '情感真挚，专业与故事完美融合'}","{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '温和故事，品牌契合度良好'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 3, 'score_brand_fit': 3, 'score_instruction_following': 4, 'critique': '内容直白，品牌调性稍弱'}"
147,ecommerce_long_form,A,5.0,4.0,3.0,专业性强，逻辑严谨,信息清晰，但略显营销化,情感化表达，专业性不足,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业性强，逻辑严谨'}","{'score_professionalism_persuasion': 4, 'score_clarity_value': 4, 'score_trust_building': 4, 'critique': '信息清晰，但略显营销化'}","{'score_professionalism_persuasion': 3, 'score_clarity_value': 3, 'score_trust_building': 3, 'critique': '情感化表达，专业性不足'}"
148,paid_ad_cta,A,5.0,3.4,3.4,钩子极具冲击力，迅速激发好奇心,开头平淡无奇，缺乏亮点,灾难性的冗长，完全不适合付费广告,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '钩子极具冲击力，迅速激发好奇心'}","{'score_suitability_brevity': 3, 'score_click_appeal': 3, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 3, 'critique': '开头平淡无奇，缺乏亮点'}","{'score_suitability_brevity': 1, 'score_click_appeal': 3, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 3, 'critique': '灾难性的冗长，完全不适合付费广告'}"
149,paid_ad_pas,A,4.6,3.6,4.2,简洁有力，直接击中痛点,开头略显啰嗦，吸引力不足,灾难性的冗长，不适合付费广告,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁有力，直接击中痛点'}","{'score_suitability_brevity': 3, 'score_click_appeal': 3, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 4, 'critique': '开头略显啰嗦，吸引力不足'}","{'score_suitability_brevity': 1, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '灾难性的冗长，不适合付费广告'}"
150,paid_ad_bab,A,4.6,3.8,4.2,简洁性极佳，信息高度压缩，完美适配信息流的阅读场景。,结构清晰，但略显冗长，部分内容可以更简洁。,灾难性的冗长，包含了大段的、不必要的细节，完全不适合作为付费广告。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁性极佳，信息高度压缩，完美适配信息流的阅读场景。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 3, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '结构清晰，但略显冗长，部分内容可以更简洁。'}","{'score_suitability_brevity': 1, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '灾难性的冗长，包含了大段的、不必要的细节，完全不适合作为付费广告。'}"
151,paid_ad_fab,A,4.8,4.4,3.8,简洁性极佳，信息高度压缩，完美适配信息流的阅读场景。,极具冲击力，能迅速激发好奇心或击中痛点，但略有啰嗦。,灾难性的冗长，包含了大段的、不必要的细节，完全不适合作为付费广告。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁性极佳，信息高度压缩，完美适配信息流的阅读场景。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 5, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具冲击力，能迅速激发好奇心或击中痛点，但略有啰嗦。'}","{'score_suitability_brevity': 1, 'score_click_appeal': 3, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '灾难性的冗长，包含了大段的、不必要的细节，完全不适合作为付费广告。'}"
152,social_media_review,C,4.75,3.0,5.0,专业且引人入胜,内容重复，缺乏亮点,情感真挚，品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业且引人入胜'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 3, 'score_brand_fit': 3, 'score_instruction_following': 3, 'critique': '内容重复，缺乏亮点'}","{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '情感真挚，品牌契合度高'}"
153,social_media_educational,A,4.75,3.75,4.75,专业科普，品牌契合度高,信息丰富，但故事性稍弱,情感真挚，互动潜力高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，品牌契合度高'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '信息丰富，但故事性稍弱'}","{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '情感真挚，互动潜力高'}"
154,social_media_myth_busting,A,4.75,3.75,4.75,专业科普，品牌契合度高,信息实用，但故事性稍弱,情感真挚，互动潜力高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，品牌契合度高'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '信息实用，但故事性稍弱'}","{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '情感真挚，互动潜力高'}"
155,social_media_storytelling,B,4.5,5.0,4.0,真实故事与品牌专业完美融合,情感真挚，科普与故事结合,内容丰富但稍显广告化,"{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '真实故事与品牌专业完美融合'}","{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '情感真挚，科普与故事结合'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '内容丰富但稍显广告化'}"
156,ecommerce_long_form,A,5.0,4.0,3.0,专业性强，逻辑严谨，信任感十足,科学可读，结构清晰，信任背书,信息完整，但略显营销化,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业性强，逻辑严谨，信任感十足'}","{'score_professionalism_persuasion': 4, 'score_clarity_value': 4, 'score_trust_building': 4, 'critique': '科学可读，结构清晰，信任背书'}","{'score_professionalism_persuasion': 3, 'score_clarity_value': 3, 'score_trust_building': 3, 'critique': '信息完整，但略显营销化'}"
157,paid_ad_cta,B,4.0,4.8,4.4,文案简洁且信息准确，但钩子部分吸引力一般。,文案结构清晰，钩子吸引人，CTA明确且有力。,钩子极具吸引力，但文案略显冗长，不够简洁。,"{'score_suitability_brevity': 4, 'score_click_appeal': 3, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 4, 'critique': '文案简洁且信息准确，但钩子部分吸引力一般。'}","{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案结构清晰，钩子吸引人，CTA明确且有力。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 4, 'critique': '钩子极具吸引力，但文案略显冗长，不够简洁。'}"
158,paid_ad_pas,B,4.6,5.0,4.4,文案简洁有力，痛点放大和解决方案结合紧密，CTA明确。,文案极其简洁，痛点放大和解决方案清晰，CTA强烈且直接。,文案吸引力强，但略显冗长，部分细节可以更简洁。,"{'score_suitability_brevity': 4, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁有力，痛点放大和解决方案结合紧密，CTA明确。'}","{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极其简洁，痛点放大和解决方案清晰，CTA强烈且直接。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 5, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案吸引力强，但略显冗长，部分细节可以更简洁。'}"
